day,date,TA,TB,tdiff,Dept_A,Dept_B,Dest_A,Dest_B,FB_pc,cruise_pc,Distance,dev,FB_solo,FB_form,lon1,lat1,lon2,lat2,lon3,lat3,lon4,lat4,lon5,lat5,lon6,lat6,Exp,SD
Mon,040140,0140,2205,1223.9545,BOS,BOS,FRA,LHR,7.8991,84.2025,5565.4468,3.6083,90681.5015,83518.4395,-71.0052,42.3643,-71.0052,42.3643,-67.4222,44.2256,-3.1976,51.9951,8.5431,50.0264,-0.46139,51.4775,87020.556,1291.1457
Mon,042230,2230,2300,30,BOS,BOS,DUB,SNN,7.8322,87.6941,4730.0052,11.1478,56637.6842,52201.7049,-71.0052,42.3643,-71.0052,42.3643,-68.2416,43.8232,-12.0442,53.5439,-6.2701,53.4213,-8.9248,52.702,54630.8233,944.8107
Mon,042025,2025,0135,1129.9114,BOS,BOS,MXP,ZRH,7.3821,89.368,6075.5536,27.0006,77028.2578,71341.965,-71.0052,42.3643,-71.0052,42.3643,-67.3133,44.1051,5.3766,47.6526,8.7281,45.6306,8.5492,47.4647,73620.9391,1209.2262
Mon,042215,2215,2120,85.2575,ATL,CLT,VIE,FRA,7.9422,87.2339,7649.9732,8.0005,89993.885,82846.4304,-84.4281,33.6367,-80.9431,35.214,-78.0948,37.4497,8.7336,50.9303,16.5697,48.1103,11.7861,50.0264,84436.6717,1097.4092
Mon,042350,2350,2030,89.3215,BOS,CLT,MUC,MUC,7.6272,82.3459,6663.4381,10.9086,80561.7217,74417.0892,-71.0052,42.3643,-80.9431,35.214,-68.2043,43.7889,6.1724,49.3143,11.7861,48.3538,8.5431,48.3538,75863.1781,1170.3709
Mon,040045,0045,2350,1351.5195,ATL,CVG,CDG,FRA,5.7776,89.8915,6806.755,115.0646,80356.2181,75713.5856,-84.4281,33.6367,-84.6678,39.0488,-80.5573,39.6377,-0.47443,49.8626,2.55,49.0128,-0.19028,50.0264,76655.7748,1046.2266
Mon,042005,2005,2345,220,DEN,DEN,LHR,MUC,8.5736,89.9258,8224.7197,92.3582,110423.9012,100956.5711,-104.6732,39.8617,-104.6732,39.8617,-102.0403,42.3776,5.7042,52.5812,11.7861,51.4775,8.5431,48.3538,104469.1122,1477.4704
Mon,042010,2010,2210,121.6658,DFW,DFW,CDG,FRA,8.9907,92.6758,7986.9484,0.42365,88543.321,80582.6783,-97.038,32.8968,-97.038,32.8968,-95.0079,34.7286,-0.081042,50.9109,4.7639,49.0128,2.55,50.0264,83162.0267,1114.7893
Mon,040040,0040,1945,1145,DFW,DFW,AMS,LHR,8.7932,89.9015,7892.5911,29.1958,109896.5335,100233.073,-97.038,32.8968,-97.038,32.8968,-95.1705,34.6597,-3.5535,53.1755,-0.46139,52.3086,8.5431,51.4775,103422.6347,1439.7977
Mon,040010,0010,0140,63.4086,CVG,DTW,AMS,CDG,8.2917,88.7274,6673.1216,71.9709,45745.1124,41952.059,-84.6678,39.0488,-83.3534,42.2124,-80.7049,43.0829,1.6392,52.0323,4.7639,52.3086,6.7668,49.0128,43314.6444,656.802
Mon,042330,2330,2300,58.5651,CVG,DTW,CDG,FRA,8.1127,89.3895,6504.4455,33.362,71521.7214,65719.345,-84.6678,39.0488,-83.3534,42.2124,-80.2575,43.2213,-0.60279,50.5027,2.55,49.0128,2.55,50.0264,67815.6659,1148.8145
Mon,042210,2210,0115,1253.2069,DTW,DTW,DUS,LGW,8.4295,91.7588,6065.0802,0.076408,57526.8349,52677.6384,-83.3534,42.2124,-83.3534,42.2124,-80.7188,43.7945,-3.2471,52.069,-0.46139,51.2895,-0.19028,51.1481,54419.1306,845.5893
Mon,042335,2335,1950,256.1841,CVG,DTW,LGW,LHR,7.6994,90.0739,6780.1121,26.8603,75215.9214,69424.7646,-84.6678,39.0488,-83.3534,42.2124,-80.8489,43.9055,5.8685,52.4119,8.5431,51.1481,8.5431,51.4775,71230.1322,1122.8755
Mon,042300,2300,2305,5,EWR,EWR,BHX,DUB,8.4994,88.4378,5284.9762,0.66292,36408.5953,33314.0849,-74.1687,40.6925,-74.1687,40.6925,-71.9716,42.0393,-9.4467,53.8052,-1.748,52.4539,-6.2701,53.4213,34771.5899,647.9029
Mon,042200,2200,2140,5.2944,BOS,EWR,FCO,FCO,8.7991,90.479,6730.2758,0.38157,71013.8281,64765.2168,-71.0052,42.3643,-74.1687,40.6925,-68.3561,43.4602,9.8156,42.8602,12.2508,41.8045,12.2508,41.8045,67158.5562,1214.4211
Mon,040120,0120,2335,1335,EWR,EWR,BFS,GLA,8.405,90.7184,5156.4791,32.146,35424.7141,32447.2499,-74.1687,40.6925,-74.1687,40.6925,-72.0488,42.1082,-8.786,55.883,-6.2158,54.6575,-4.4331,55.8719,33866.2767,655.8259
Mon,040120,0120,1200,616.537,BWI,EWR,LHR,LHR,8.2075,89.5705,5697.3248,0.027463,57986.3079,53227.0637,-76.6683,39.1754,-74.1687,40.6925,-71.8271,42.0628,-3.3859,52.0338,-0.46139,51.4775,-0.46139,51.4775,55008.7163,898.4519
Mon,040305,0305,2305,1229.0563,BOS,EWR,CDG,ORY,8.0473,88.2431,5696.1879,2.544,53190.4495,48910.038,-71.0052,42.3643,-74.1687,40.6925,-68.1653,43.7407,-0.43364,49.7474,2.55,49.0128,2.3594,48.7253,50777.8444,909.802
Mon,042140,2140,2115,6.0105,EWR,IAD,CPH,CPH,8.1159,89.3907,6375.4337,4.8002,75950.8497,69786.7679,-74.1687,40.6925,-77.4558,38.9445,-71.8673,42.492,9.22,56.4079,12.656,55.6179,12.656,55.6179,72292.7082,1293.4593
Mon,040010,0010,2105,1254.2333,IAH,IAH,CDG,FRA,9.2599,92.7618,8119.4457,1.009,100973.2454,91623.1858,-95.3414,29.9844,-95.3414,29.9844,-93.4957,31.7183,-0.39763,50.8829,4.7639,49.0128,2.55,50.0264,94338.7601,1442.4596
Mon,042125,2125,2100,24.2283,IAH,IAH,AMS,LGW,8.569,94.1684,7769.4981,17.8891,96484.6205,88216.8301,-95.3414,29.9844,-95.3414,29.9844,-93.535,31.7487,-2.6535,52.5795,-0.46139,52.3086,-0.19028,51.1481,90285.879,1367.6949
Mon,042125,2125,2035,85.7959,DTW,IAH,AMS,LHR,7.9161,80.4531,7325.4863,5.7357,142856.1903,131547.5881,-83.3534,42.2124,-95.3414,29.9844,-81.2408,43.6262,2.1546,53.1086,4.7639,52.3086,8.5431,51.4775,134045.8119,2163.6561
Mon,040055,0055,0225,88.0284,EWR,JFK,BRS,AMS,8.604,89.9194,5334.8562,6.6872,36727.2002,33567.1867,-74.1687,40.6925,-73.7789,40.6398,-71.5476,41.9521,-7.5739,52.7559,-2.7191,51.3827,-4.4991,52.3086,34956.2286,637.5927
Mon,042230,2230,2135,56.696,EWR,JFK,BRU,BRU,8.5982,90.5309,5820.4783,6.0816,61326.5256,56053.5177,-74.1687,40.6925,-73.7789,40.6398,-71.4361,42.007,-0.78275,51.5124,4.4844,50.9014,2.0785,50.9014,58392.0888,1118.8838
Mon,040035,0035,0010,27.2493,EWR,JFK,GVA,BUD,8.4816,90.1053,6132.4385,6.5164,73060.7991,66864.0522,-74.1687,40.6925,-73.7789,40.6398,-71.0429,42.0474,1.6301,48.2381,6.109,46.2381,4.4844,47.4369,69580.4875,1238.9086
Mon,042150,2150,2145,6.8198,EWR,JFK,TXL,CDG,8.5058,88.1474,6663.1623,14.7224,53392.1446,48850.7296,-74.1687,40.6925,-73.7789,40.6398,-71.3148,42.3601,10.3842,53.3594,13.2877,52.5597,19.2556,49.0128,50789.2974,836.2012
Mon,042235,2235,0500,1058.1781,EWR,JFK,AMS,DUB,8.2866,89.3955,5770.3629,6.0507,65773.2287,60322.8397,-74.1687,40.6925,-73.7789,40.6398,-71.2702,42.2724,-0.80722,54.0275,4.7639,52.3086,2.55,53.4213,62848.3625,1178.8902
Mon,042130,2130,2145,11.6566,EWR,JFK,HAM,EDI,8.0652,89.086,5998.0738,26.2123,56407.0206,51857.6797,-74.1687,40.6925,-73.7789,40.6398,-71.5212,42.4895,3.5225,56.5344,9.9882,53.6304,6.7668,55.95,53561.0801,929.8831
Mon,042310,2310,0200,1272.3181,EWR,JFK,BCN,FCO,8.5069,88.4274,5954.2908,16.1981,40949.3132,37465.8015,-74.1687,40.6925,-73.7789,40.6398,-71.2228,41.5461,-5.7607,42.5571,2.0785,41.2971,-3.3725,41.8045,38867.0259,687.6179
Mon,042123,2123,1950,120.8376,IAD,JFK,FRA,FRA,8.4121,88.3292,6496.7625,17.2466,98692.0817,90389.9697,-77.4558,38.9445,-73.7789,40.6398,-71.4208,42.0614,5.9932,50.73,8.5431,50.0264,12.2508,50.0264,93672.9618,1524.1107
Mon,042350,2350,2330,23.183,EWR,JFK,OSL,HEL,8.1268,88.8535,5794.6942,5.9172,54138.5481,49738.8028,-74.1687,40.6925,-73.7789,40.6398,-71.8893,42.6326,2.0041,60.8113,11.1004,60.1939,6.109,60.3172,51806.5311,893.2958
Mon,042030,2030,2145,73.5772,JFK,JFK,BCN,IST,8.2009,91.685,7752.7595,0.76813,113046.1601,103775.3964,-73.7789,40.6398,-73.7789,40.6398,-70.2691,42.5548,21.6072,42.5483,23.9445,41.2971,24.9633,40.9769,106661.0452,1877.681
Mon,042345,2345,2340,3.9581,JFK,JFK,AGP,MAD,8.1732,88.5861,5998.0526,43.1403,72356.5624,66442.6875,-73.7789,40.6398,-73.7789,40.6398,-70.9064,41.5515,-6.0405,40.3927,-0.46139,36.6749,-3.5668,40.4936,69252.8043,1272.9909
Mon,042035,2035,2205,89.5547,EWR,JFK,DUS,MAN,8.0689,86.0169,5700.8909,1.2963,68079.806,62586.4854,-74.1687,40.6925,-73.7789,40.6398,-71.5007,42.0682,-5.3708,53.8107,6.7668,51.2895,-2.275,53.3537,65582.3025,1012.7504
Mon,042128,2128,2140,20.384,IAD,JFK,MUC,MUC,7.7504,88.3473,6663.0866,2.1633,91319.0337,84241.4119,-77.4558,38.9445,-73.7789,40.6398,-70.3893,42.6003,8.864,49.2968,11.7861,48.3538,11.7861,48.3538,86513.4993,1503.3773
Mon,040105,0105,2240,1296.7803,JFK,JFK,GVA,MXP,8.8808,92.5869,6394.0245,5.8297,96844.4277,88243.874,-73.7789,40.6398,-73.7789,40.6398,-71.2926,41.9298,6.2205,47.0092,8.5431,46.2381,8.7281,45.6306,91582.1129,1691.7681
Mon,040030,0030,2135,1234.2411,IAD,JFK,FCO,NCE,8.5044,87.2241,6819.8174,0.53544,69449.546,63543.2809,-77.4558,38.9445,-73.7789,40.6398,-71.2499,41.8,4.8591,44.5072,12.2508,41.8045,7.2159,43.6584,65735.4603,1101.0076
Mon,042300,2300,2130,90.0483,EWR,JFK,CDG,ORY,8.3536,91.7843,5846.3562,3.6562,55003.0239,50408.2881,-74.1687,40.6925,-73.7789,40.6398,-71.4807,41.8839,-0.43836,49.7388,2.55,49.0128,2.3594,48.7253,52339.5957,932.8455
Mon,042200,2200,2010,142.8059,IAD,JFK,BRU,PRG,7.7819,82.6627,6411.5422,25.1076,87612.03,80794.186,-77.4558,38.9445,-73.7789,40.6398,-70.4099,42.6204,1.3906,51.6132,4.4844,50.9014,14.26,50.1008,83764.8147,1394.9922
Mon,042325,2325,0200,1287.0028,EWR,JFK,SNN,SNN,8.4175,90.6776,4957.5918,1.1633,34179.2888,31302.2613,-74.1687,40.6925,-73.7789,40.6398,-71.5382,41.9429,-12.0613,53.0401,-8.9248,52.702,-8.9248,52.702,32595.0611,631.2986
Mon,042200,2200,2140,50.813,IAD,JFK,VIE,VIE,8.7006,90.568,6986.9378,3.529,84516.2824,77162.8937,-77.4558,38.9445,-73.7789,40.6398,-71.4923,42.0605,13.8407,49.1102,16.5697,48.1103,16.5697,48.1103,79848.2745,1342.8347
Mon,042300,2300,2215,45,JFK,JFK,TXL,WAW,8.4654,89.2295,6622.7265,29.9461,67261.2258,61567.2717,-73.7789,40.6398,-73.7789,40.6398,-71.6095,42.1619,10.4292,53.3477,13.2877,52.5597,20.9671,52.1658,63931.0437,1113.3621
Mon,042245,2245,2125,81.7433,EWR,JFK,ZRH,ZRH,8.9029,92.2213,6321.4097,1.0688,66605.6586,60675.8253,-74.1687,40.6925,-73.7789,40.6398,-71.3786,41.9484,5.7252,48.343,8.5492,47.4647,8.5492,47.4647,63102.0882,1190.5949
Mon,040035,0035,0035,0.50545,LAX,LAX,AMS,DUS,9.4163,93.7784,9044.8138,0.55509,142595.0681,129167.8951,-118.4081,33.9425,-118.4081,33.9425,-116.8104,36.0609,2.6646,53.5487,4.7639,52.3086,6.7668,51.2895,132498.8127,1737.9382
Mon,040615,0615,0325,170,LAX,LAX,CDG,LHR,9.3553,92.5716,8932.1587,2.6341,125077.0505,113375.6699,-118.4081,33.9425,-118.4081,33.9425,-116.7824,35.8764,-3.012,52.8215,2.55,49.0128,-0.46139,51.4775,116670.2438,1506.9673
Mon,040035,0035,0340,185.0571,LAX,LAX,FRA,MUC,9.3356,92.2449,9470.1124,3.1704,130578.6404,118388.3797,-118.4081,33.9425,-118.4081,33.9425,-116.3464,36.6687,6.3314,51.5431,8.5431,50.0264,11.7861,48.3538,121702.0028,1504.8752
Mon,042220,2220,0215,1204.8194,LAX,LAX,FCO,ZRH,8.6881,90.5019,9877.9023,18.3893,136500.7824,124641.4749,-118.4081,33.9425,-118.4081,33.9425,-116.2467,36.6165,6.3765,49.0451,12.2508,41.8045,8.5492,47.4647,127051.833,1673.5705
Mon,042215,2215,2120,54.0023,MCO,MCO,LGW,MAN,8.865,91.9079,6926.348,62.9612,114918.7888,104731.182,-81.309,28.4294,-81.309,28.4294,-79.4404,30.1207,-5.2299,52.2986,-2.275,51.1481,-0.19028,53.3537,108477.4121,1674.2865
Mon,042345,2345,2110,155.8729,MIA,MIA,DUS,FRA,7.7097,87.6806,7210.9767,36.499,84719.2105,78187.6448,-80.2906,25.7933,-80.2906,25.7933,-77.7258,28.0367,-6.8881,50.2724,4.7639,51.2895,-3.5668,50.0264,79982.9112,1393.4867
Mon,042120,2120,2350,150.3768,MIA,MIA,AMS,LHR,8.7969,89.3865,7406.2654,1.1218,115098.7916,104973.6491,-80.2906,25.7933,-80.2906,25.7933,-78.4058,27.6278,-3.34,52.5507,-0.46139,52.3086,8.5492,51.4775,108195.1683,1581.0048
Mon,042140,2140,2015,83.9703,MIA,MIA,FCO,MAD,8.8477,89.1009,7978.9705,7.1584,132366.5431,120655.1301,-80.2906,25.7933,-80.2906,25.7933,-78.185,27.1954,0.24428,42.2582,2.55,41.8045,12.2508,40.4936,124396.452,1814.9931
Mon,040005,0005,1930,1164.539,MIA,MIA,CDG,ZRH,8.7498,92.7003,7768.3394,22.4116,123065.4217,112297.4391,-80.2906,25.7933,-80.2906,25.7933,-78.3049,27.5442,3.9232,48.6532,6.7668,49.0128,8.5431,47.4647,115561.1779,1524.1125
Mon,042015,2015,0250,1045,MSP,MSP,AMS,CDG,7.9687,87.0934,6695.8929,111.099,80324.5973,73923.7585,-93.2218,44.882,-93.2218,44.882,-90.5638,46.5466,-4.5898,53.1006,4.7639,52.3086,-0.46139,49.0128,76344.2404,1081.5767
Mon,042040,2040,2125,46.9422,MSP,ORD,KEF,ARN,6.5314,79.8784,6427.5311,114.6867,76435.8857,71443.5719,-93.2218,44.882,-87.9048,41.9786,-86.5718,47.6077,-1.4753,64.7321,2.55,63.985,17.9186,59.6519,73707.7076,1118.6968
Mon,042314,2314,2130,102.9811,ORD,ORD,BRU,CDG,8.7654,92.0482,6754.8025,32.9356,81075.9739,73969.3747,-87.9048,41.9786,-87.9048,41.9786,-85.5302,43.5529,1.5222,51.2085,4.7639,50.9014,4.4844,49.0128,76687.4981,1388.4812
Mon,042230,2230,2025,124.0741,ORD,ORD,CPH,FRA,7.4212,84.5768,6754.8947,15.0695,79179.8604,73303.7308,-87.9048,41.9786,-87.9048,41.9786,-84.8817,44.3021,-0.90705,56.5506,2.55,55.6179,12.2508,50.0264,75595.3112,1150.4058
Mon,042350,2350,2240,68.2614,ORD,ORD,DUS,LHR,8.0679,88.921,6179.0925,24.157,67986.2062,62501.1627,-87.9048,41.9786,-87.9048,41.9786,-85.2755,43.5518,-8.7915,52.6721,-6.2701,51.2895,-0.46139,51.4775,64938.6725,1078.6545
Mon,042115,2115,2145,29.1274,ORD,ORD,FCO,MAD,7.1615,85.9335,7135.456,145.8768,83102.8399,77151.3889,-87.9048,41.9786,-87.9048,41.9786,-84.1082,43.5586,-5.5661,42.4767,6.7668,41.8045,-3.5668,40.4936,79288.2553,1483.6058
Mon,040020,0020,2330,1388.2589,ORD,ORD,AMS,MAN,8.3776,90.5221,6221.9033,3.0907,68650.2517,62899.017,-87.9048,41.9786,-87.9048,41.9786,-85.4106,43.668,-5.4801,54.206,-0.46139,52.3086,-2.275,53.3537,65270.1887,1145.1256
Mon,040000,0000,2250,1371.967,ORD,ORD,KRK,MUC,8.9571,91.6215,7118.3599,0.46852,104842.209,95451.4102,-87.9048,41.9786,-87.9048,41.9786,-85.6994,43.5088,6.1997,51.0383,8.5431,50.0777,11.7861,48.3538,98704.7189,1702.4992
Mon,040305,0305,2225,1160.8647,ORD,ORD,DUB,WAW,7.771,87.9701,7271.8584,33.3526,85483.1121,78840.2355,-87.9048,41.9786,-87.9048,41.9786,-84.9563,44.3533,9.6182,54.6064,12.656,53.4213,20.9671,52.1658,81200.6122,1263.6882
Mon,042155,2155,0010,1304.7596,ORD,ORD,MXP,ZRH,7.9027,90.8423,7205.6882,21.1274,91350.6686,84131.5171,-87.9048,41.9786,-87.9048,41.9786,-84.5558,44.0444,5.4609,48.0625,8.7281,45.6306,8.5492,47.4647,86738.798,1425.9696
Mon,042305,2305,2005,179.6622,PDX,PDX,AMS,FRA,8.6837,90.6401,8210.1557,4.6123,104571.3083,95490.6841,-122.5975,45.5887,-122.5975,45.5887,-120.1395,48.318,2.7013,53.9766,4.7639,52.3086,8.5431,50.0264,98734.1524,1612.3526
Mon,042117,2117,2235,59.7544,IAD,PHL,AMS,AMS,8.4051,90.7467,6103.5071,2.8717,62089.066,56870.4161,-77.4558,38.9445,-75.2411,39.8719,-73.0307,41.3377,1.8246,52.9439,4.7639,52.3086,4.7639,52.3086,58874.5059,975.6827
Mon,042120,2120,2245,97.652,EWR,PHL,ARN,ARN,8.3512,91.0259,6371.1629,0.3914,70325.0158,64452.0471,-74.1687,40.6925,-75.2411,39.8719,-72.124,42.6593,14.0975,60.4751,17.9186,59.6519,17.9186,59.6519,66990.7785,1082.6935
Mon,042130,2130,2030,49.5294,EWR,PHL,ATH,ATH,8.4098,92.6663,8019.9461,0.61664,77415.8276,70905.2748,-74.1687,40.6925,-75.2411,39.8719,-71.3703,42.0918,21.7028,39.2565,23.9445,37.9364,23.9445,37.9364,73353.8301,1067.1679
Mon,040050,0050,2220,1302.6095,JFK,PHL,ATH,BCN,7.7246,91.0884,6431.3004,33.8305,65275.607,60233.3193,-73.7789,40.6398,-75.2411,39.8719,-72.6484,40.9039,-0.44746,41.3812,4.7639,37.9364,2.0785,41.2971,62185.3151,1015.1462
Mon,042245,2245,2245,19.2273,IAD,PHL,CDG,CDG,6.7569,88.4812,6091.3814,1.0838,82247.5182,76690.1648,-77.4558,38.9445,-75.2411,39.8719,-71.8296,41.7691,-0.53298,49.763,2.55,49.0128,2.55,49.0128,78591.3898,1231.2326
Mon,042310,2310,0105,1342.8126,IAD,PHL,DUB,DUB,7.9481,89.2833,5359.6197,2.472,50713.3459,46682.6074,-77.4558,38.9445,-75.2411,39.8719,-73.0962,41.2419,-9.7042,53.8275,-6.2701,53.4213,-6.2701,53.4213,48421.2571,812.2656
Mon,042330,2330,2205,148.1472,CVG,PHL,FCO,FCO,7.3466,88.4073,7402.5998,60.2736,81897.4494,75880.7907,-84.6678,39.0488,-75.2411,39.8719,-73.2051,41.836,10.0335,42.7531,12.2508,41.8045,12.2508,41.8045,77948.7074,1011.4797
Mon,042325,2325,2015,179.3037,EWR,PHL,FRA,FRA,8.4279,90.617,6273.817,0.15326,66489.3354,60885.6897,-74.1687,40.6925,-75.2411,39.8719,-71.5432,42.2726,5.3813,50.899,8.5431,50.0264,8.5431,50.0264,63052.5662,1055.5934
Mon,042350,2350,0100,1358.9857,EWR,PHL,EDI,GLA,8.6138,89.6406,5278.242,0.88322,36360.3853,33228.3765,-74.1687,40.6925,-75.2411,39.8719,-72.089,42.1418,-7.8199,56.2186,-3.3725,55.95,-4.4331,55.8719,34586.5796,621.9466
Mon,040025,0025,0040,25.8709,EWR,PHL,LGW,LGW,8.6191,90.8982,5655.0712,0.26548,38941.1654,35584.7861,-74.1687,40.6925,-75.2411,39.8719,-71.9233,41.9928,-3.1324,51.7266,-0.19028,51.1481,-0.19028,51.1481,36908.2287,647.9893
Mon,042250,2250,2215,51.6858,IAD,PHL,LHR,LHR,8.5696,89.6922,5796.5471,1.9333,96876.1645,88574.2611,-77.4558,38.9445,-75.2411,39.8719,-72.8276,41.3416,-3.6528,52.0745,-0.46139,51.4775,-0.46139,51.4775,91913.8301,1625.5336
Mon,042215,2215,0035,1287.8629,EWR,PHL,LIS,LIS,8.0842,89.6574,5493.6868,3.4147,51551.9597,47384.4021,-74.1687,40.6925,-75.2411,39.8719,-71.048,41.5116,-11.596,39.6043,-9.1359,38.7813,-9.1359,38.7813,49415.0973,826.1031
Mon,040030,0030,2210,1310.3069,EWR,PHL,MAD,MAD,8.2452,89.981,5850.0371,2.3343,62018.0578,56904.5447,-74.1687,40.6925,-75.2411,39.8719,-71.0949,41.7003,-6.2185,41.3878,-3.5668,40.4936,-3.5668,40.4936,59040.3835,1004.2423
Mon,042330,2330,0035,1364.0523,EWR,PHL,MAN,MAN,8.5379,90.5486,5447.4871,0.10868,37519.0956,34315.7671,-74.1687,40.6925,-75.2411,39.8719,-71.9937,42.0596,-5.4153,53.8274,-2.275,53.3537,-2.275,53.3537,35673.8834,608.5437
Mon,040015,0015,0035,32.2625,EWR,PHL,MUC,MUC,8.1601,91.5932,6567.1577,0.19929,79432.4616,72950.7309,-74.1687,40.6925,-75.2411,39.8719,-71.5508,42.2307,9.2128,49.1997,11.7861,48.3538,11.7861,48.3538,74820.6587,1211.8361
Mon,042150,2150,2025,73.9523,EWR,PHL,MXP,MXP,8.8774,91.5651,6500.1498,0.60365,68476.2088,62397.287,-74.1687,40.6925,-75.2411,39.8719,-71.6669,41.9675,6.0318,46.5574,8.7281,45.6306,8.7281,45.6306,64927.6043,1070.38
Mon,042255,2255,2225,17.2516,JFK,PHL,VCE,VCE,8.7057,92.0873,6743.5269,0.036002,68651.7802,62675.193,-73.7789,40.6398,-75.2411,39.8719,-71.36,41.9285,9.9504,46.3989,12.3519,45.5053,12.3519,45.5053,64887.7603,1024.8605
Mon,042140,2140,2220,21.77,IAD,PHL,ZRH,ZRH,8.5874,91.3866,6567.2653,1.4354,66834.2306,61094.8969,-77.4558,38.9445,-75.2411,39.8719,-72.8964,41.2098,5.992,48.2669,8.5492,47.4647,8.5492,47.4647,62993.2321,1101.7269
Mon,040220,0220,0225,79.6909,DEN,PHX,FRA,LHR,8.4807,87.7175,8037.2636,19.9635,135744.3206,124232.2149,-104.6732,39.8617,-112.0116,33.4343,-102.606,41.6121,-3.1967,51.9616,-0.46139,50.0264,-0.46139,51.4775,126829.6947,2060.7749
Mon,042355,2355,2155,137.1385,CLT,RDU,LGW,LHR,7.8665,90.9402,6331.0596,8.1716,70555.5308,65005.2701,-80.9431,35.214,-78.7875,35.8776,-76.7226,37.3671,-3.4104,51.9826,-0.19028,51.1481,-0.46139,51.4775,66856.9587,843.6267
Mon,042300,2300,2325,60.7339,LAS,SAN,LGW,LGW,9.2275,92.4661,8640.0962,2.9697,127872.1237,116072.6973,-115.1522,36.0801,-117.1897,32.7336,-113.5975,37.7674,-2.534,52.3654,-0.19028,51.1481,-0.19028,51.1481,119221.9933,1704.4438
Mon,040145,0145,1955,1090.4147,SEA,SEA,AMS,CDG,8.9712,90.7114,7887.4505,4.5429,123022.7481,111986.0986,-122.3093,47.449,-122.3093,47.449,-120.1711,49.4963,-2.3072,53.6889,-0.46139,52.3086,4.7639,49.0128,114840.4839,1319.4977
Mon,042105,2105,2125,20.0275,SEA,SEA,CPH,LHR,8.6782,89.549,7760.1108,2.3555,93375.5762,85272.2896,-122.3093,47.449,-122.3093,47.449,-120.3748,49.5875,0.23676,57.2542,2.55,55.6179,8.5431,51.4775,87366.8535,978.316
Mon,042140,2140,2230,70.7922,ATL,SFB,CPH,GLA,6.7029,80.122,7076.5098,169.2142,71227.0828,66452.8126,-84.4281,33.6367,-81.2375,28.7776,-78.9471,35.5763,-7.7783,56.1751,12.656,55.6179,-4.4331,55.8719,68420.3026,924.4209
