day,date,TA,TB,tdiff,Dept_A,Dept_B,Dest_A,Dest_B,FB_pc,cruise_pc,Distance,dev,FB_solo,FB_form,lon1,lat1,lon2,lat2,lon3,lat3,lon4,lat4,lon5,lat5,lon6,lat6,Exp,SD
Mon,052215,2215,2120,85.2575,ATL,CLT,VIE,FRA,7.9422,87.2339,7649.9732,8.0005,89993.885,82846.4304,-84.4281,33.6367,-80.9431,35.214,-78.0948,37.4497,8.7336,50.9303,16.5697,48.1103,11.7861,50.0264,84436.6717,1097.4092
Mon,052035,2035,2030,36.6821,ATL,CLT,ZRH,MUC,8.0397,90.6565,7340.5649,14.6767,81594.917,75034.9451,-84.4281,33.6367,-80.9431,35.214,-78.6321,36.864,5.7296,48.6546,8.5492,47.4647,8.5431,48.3538,77013.5137,806.4995
Mon,050045,0045,2330,1331.4446,ATL,CVG,CDG,CDG,7.1229,88.5228,6912.2013,98.9732,81520.1935,75713.5826,-84.4281,33.6367,-84.6678,39.0488,-80.5625,39.6401,-0.47431,49.8628,2.55,49.0128,2.55,49.0128,77605.1924,1034.1001
Mon,052005,2005,2345,220,DEN,DEN,LHR,MUC,8.5736,89.9258,8224.7197,92.3582,110423.9012,100956.5711,-104.6732,39.8617,-104.6732,39.8617,-102.0403,42.3776,5.7042,52.5812,11.7861,51.4775,8.5431,48.3538,104469.1122,1477.4704
Mon,052010,2010,2210,121.6658,DFW,DFW,CDG,FRA,8.9907,92.6758,7986.9484,0.42365,88543.321,80582.6783,-97.038,32.8968,-97.038,32.8968,-95.0079,34.7286,-0.081042,50.9109,4.7639,49.0128,2.55,50.0264,83162.0267,1114.7893
Mon,052335,2335,2125,161.5263,CVG,DTW,LGW,AMS,8.5207,88.7036,6644.1223,26.2789,96777.3314,88531.216,-84.6678,39.0488,-83.3534,42.2124,-81.2408,43.6262,2.1546,53.1086,8.5431,51.1481,4.7639,52.3086,91431.8765,1511.3883
Mon,050140,0140,2300,1278.2184,DTW,DTW,CDG,FRA,8.3748,89.6529,6467.2229,2.2995,60410.3167,55351.0532,-83.3534,42.2124,-83.3534,42.2124,-80.7095,43.7814,-0.36448,50.962,6.7668,49.0128,2.55,50.0264,57336.4825,888.128
Mon,052210,2210,0115,1253.2069,DTW,DTW,DUS,LGW,8.4295,91.7588,6065.0802,0.076408,57526.8349,52677.6384,-83.3534,42.2124,-83.3534,42.2124,-80.7188,43.7945,-3.2471,52.069,-0.46139,51.2895,-0.19028,51.1481,54419.1306,845.5893
Mon,050010,0010,1950,1149.3299,CVG,DTW,AMS,LHR,8.5686,87.9098,6634.7446,26.5422,62796.4093,57415.6159,-84.6678,39.0488,-83.3534,42.2124,-80.8294,43.8897,1.9272,53.1743,4.7639,52.3086,8.5431,51.4775,59234.3977,891.9516
Mon,052200,2200,2140,5.2944,BOS,EWR,FCO,FCO,8.7991,90.479,6730.2758,0.38157,71013.8281,64765.2168,-71.0052,42.3643,-74.1687,40.6925,-68.3561,43.4602,9.8156,42.8602,12.2508,41.8045,12.2508,41.8045,67158.5562,1214.4211
Mon,052130,2130,2150,20,EWR,EWR,HAM,TXL,8.9213,90.8087,6262.6019,0.28004,43136.2901,39287.9513,-74.1687,40.6925,-74.1687,40.6925,-72.1056,42.1552,6.9563,54.3525,9.9882,53.6304,13.2877,52.5597,40798.6248,736.694
Mon,050040,0040,2125,1258.455,DFW,IAH,AMS,AMS,8.494,92.0469,7693.6882,74.6814,106722.0686,97657.0948,-97.038,32.8968,-95.3414,29.9844,-94.0135,33.9671,-3.5836,53.1329,-0.46139,52.3086,-0.46139,52.3086,100760.5208,1314.6501
Mon,050010,0010,2105,1254.2333,IAH,IAH,CDG,FRA,9.2599,92.7618,8119.4457,1.009,100973.2454,91623.1858,-95.3414,29.9844,-95.3414,29.9844,-93.4957,31.7183,-0.39763,50.8829,4.7639,49.0128,2.55,50.0264,94338.7601,1442.4596
Mon,052350,2350,2100,61.1692,CVG,IAH,FRA,LGW,8.0807,83.2015,7129.769,22.3083,75405.0022,69311.7358,-84.6678,39.0488,-95.3414,29.9844,-82.4817,40.5126,-3.5437,51.0585,-0.19028,50.0264,-0.19028,51.1481,71181.3225,1262.279
Mon,051945,1945,2035,59.5222,DFW,IAH,LHR,LHR,8.8572,92.5951,8283.2198,74.9118,138444.996,126182.6687,-97.038,32.8968,-95.3414,29.9844,-93.8634,33.8702,5.6369,52.5037,8.5431,51.4775,8.5431,51.4775,130052.3687,1617.9071
Mon,052115,2115,2145,3.079,IAD,JFK,CPH,EDI,7.8113,86.2736,6194.8397,18.0249,74234.2162,68435.5727,-77.4558,38.9445,-73.7789,40.6398,-71.4273,42.4047,3.5216,56.5327,12.656,55.6179,6.7668,55.95,70782.9898,1116.4279
Mon,052310,2310,0200,1272.3181,EWR,JFK,BCN,FCO,8.5069,88.4274,5954.2908,16.1981,40949.3132,37465.8015,-74.1687,40.6925,-73.7789,40.6398,-71.2228,41.5461,-5.7607,42.5571,2.0785,41.2971,-3.3725,41.8045,38867.0259,687.6179
Mon,052030,2030,2145,73.5772,JFK,JFK,BCN,IST,8.2009,91.685,7752.7595,0.76813,113046.1601,103775.3964,-73.7789,40.6398,-73.7789,40.6398,-70.2691,42.5548,21.6072,42.5483,23.9445,41.2971,24.9633,40.9769,106661.0452,1877.681
Mon,052128,2128,2140,20.384,IAD,JFK,MUC,MUC,7.7504,88.3473,6663.0866,2.1633,91319.0337,84241.4119,-77.4558,38.9445,-73.7789,40.6398,-70.3893,42.6003,8.864,49.2968,11.7861,48.3538,11.7861,48.3538,86513.4993,1503.3773
Mon,050030,0030,2135,1234.2411,IAD,JFK,FCO,NCE,8.5044,87.2241,6819.8174,0.53544,69449.546,63543.2809,-77.4558,38.9445,-73.7789,40.6398,-71.2499,41.8,4.8591,44.5072,12.2508,41.8045,7.2159,43.6584,65735.4603,1101.0076
Mon,052305,2305,2130,97.0406,EWR,JFK,ORY,ORY,8.7723,92.0845,5844.5717,1.0861,40241.4705,36711.359,-74.1687,40.6925,-73.7789,40.6398,-71.4694,41.8719,-0.38703,49.4037,2.3594,48.7253,2.3594,48.7253,38071.6648,710.9622
Mon,052200,2200,2140,50.813,IAD,JFK,VIE,VIE,8.7006,90.568,6986.9378,3.529,84516.2824,77162.8937,-77.4558,38.9445,-73.7789,40.6398,-71.4923,42.0605,13.8407,49.1102,16.5697,48.1103,16.5697,48.1103,79848.2745,1342.8347
Mon,052140,2140,2125,46.0127,IAD,JFK,ZRH,ZRH,8.4442,90.1275,6492.0822,1.5198,66065.0405,60486.3793,-77.4558,38.9445,-73.7789,40.6398,-71.3786,41.9484,5.9905,48.2647,8.5492,47.4647,8.5492,47.4647,62582.0257,1043.1822
Mon,050035,0035,0035,0.50545,LAX,LAX,AMS,DUS,9.4163,93.7784,9044.8138,0.55509,142595.0681,129167.8951,-118.4081,33.9425,-118.4081,33.9425,-116.8104,36.0609,2.6646,53.5487,4.7639,52.3086,6.7668,51.2895,132498.8127,1737.9382
Mon,052220,2220,0035,1305,LAX,LAX,FCO,FRA,8.92,90.1762,9792.7352,60.9008,137264.1443,125020.1718,-118.4081,33.9425,-118.4081,33.9425,-116.9102,35.9449,6.3314,51.5431,12.2508,41.8045,8.5431,50.0264,128216.7243,1482.2664
Mon,052215,2215,2120,54.0023,MCO,MCO,LGW,MAN,8.865,91.9079,6926.348,62.9612,114918.7888,104731.182,-81.309,28.4294,-81.309,28.4294,-79.4404,30.1207,-5.2299,52.2986,-2.275,51.1481,-0.19028,53.3537,108477.4121,1674.2865
Mon,052120,2120,2345,146.97,MIA,MIA,AMS,DUS,8.9602,91.3118,7281.9926,1.4988,107142.6548,97542.4157,-80.2906,25.7933,-80.2906,25.7933,-78.6069,27.4361,-3.34,52.5507,-0.46139,52.3086,4.7639,51.2895,100657.5485,1555.5821
Mon,052110,2110,2350,159.6953,MIA,MIA,FRA,LHR,7.3087,86.1088,7342.6089,50.8409,92675.3473,85902.0087,-80.2906,25.7933,-80.2906,25.7933,-77.7258,28.0367,-6.8881,50.2724,-3.5668,50.0264,8.5492,51.4775,88346.8556,1128.7272
Mon,052140,2140,2015,83.9703,MIA,MIA,FCO,MAD,8.8477,89.1009,7978.9705,7.1584,132366.5431,120655.1301,-80.2906,25.7933,-80.2906,25.7933,-78.185,27.1954,0.24428,42.2582,2.55,41.8045,12.2508,40.4936,124396.452,1814.9931
Mon,050005,0005,1930,1164.539,MIA,MIA,CDG,ZRH,8.7498,92.7003,7768.3394,22.4116,123065.4217,112297.4391,-80.2906,25.7933,-80.2906,25.7933,-78.3049,27.5442,3.9232,48.6532,6.7668,49.0128,8.5431,47.4647,115561.1779,1524.1125
Mon,052314,2314,2130,102.9811,ORD,ORD,BRU,CDG,8.7654,92.0482,6754.8025,32.9356,81075.9739,73969.3747,-87.9048,41.9786,-87.9048,41.9786,-85.5302,43.5529,1.5222,51.2085,4.7639,50.9014,4.4844,49.0128,76687.4981,1388.4812
Mon,052015,2015,0000,1231.8912,MSP,ORD,AMS,KRK,7.2234,85.8066,6891.6752,131.7642,108231.3686,100413.4004,-93.2218,44.882,-87.9048,41.9786,-85.0045,46.1615,2.0854,53.293,4.7639,52.3086,8.5431,50.0777,103173.575,1311.0858
Mon,050020,0020,2240,1340,ORD,ORD,AMS,LHR,8.2643,93.1393,6327.0624,9.9442,64331.0131,59014.5148,-87.9048,41.9786,-87.9048,41.9786,-85.6484,43.4676,-2.7268,52.7698,-0.46139,52.3086,-0.46139,51.4775,60888.1327,1088.2382
Mon,052025,2025,2250,145,ORD,ORD,FRA,MUC,8.9644,93.2117,7244.9344,33.0707,73661.9428,67058.5752,-87.9048,41.9786,-87.9048,41.9786,-85.7293,43.5321,9.3297,50.276,12.2508,50.0264,11.7861,48.3538,69390.2773,1179.1812
Mon,050250,0250,2155,1131.1947,MSP,ORD,CDG,MXP,6.9853,82.7534,6984.5755,113.8263,83161.8129,77352.7523,-93.2218,44.882,-87.9048,41.9786,-84.8893,46.2767,-2.9713,49.9791,-0.46139,49.0128,8.7281,45.6306,79592.6632,931.0278
Mon,050305,0305,2225,1160.8647,ORD,ORD,DUB,WAW,7.771,87.9701,7271.8584,33.3526,85483.1121,78840.2355,-87.9048,41.9786,-87.9048,41.9786,-84.9563,44.3533,9.6182,54.6064,12.656,53.4213,20.9671,52.1658,81200.6122,1263.6882
Mon,052117,2117,2235,59.7544,IAD,PHL,AMS,AMS,8.4051,90.7467,6103.5071,2.8717,62089.066,56870.4161,-77.4558,38.9445,-75.2411,39.8719,-73.0307,41.3377,1.8246,52.9439,4.7639,52.3086,4.7639,52.3086,58874.5059,975.6827
Mon,052120,2120,2245,97.652,EWR,PHL,ARN,ARN,8.3512,91.0259,6371.1629,0.3914,70325.0158,64452.0471,-74.1687,40.6925,-75.2411,39.8719,-72.124,42.6593,14.0975,60.4751,17.9186,59.6519,17.9186,59.6519,66990.7785,1082.6935
Mon,052130,2130,2030,49.5294,EWR,PHL,ATH,ATH,8.4098,92.6663,8019.9461,0.61664,77415.8276,70905.2748,-74.1687,40.6925,-75.2411,39.8719,-71.3703,42.0918,21.7028,39.2565,23.9445,37.9364,23.9445,37.9364,73353.8301,1067.1679
Mon,050050,0050,2220,1302.6095,JFK,PHL,ATH,BCN,7.7246,91.0884,6431.3004,33.8305,65275.607,60233.3193,-73.7789,40.6398,-75.2411,39.8719,-72.6484,40.9039,-0.44746,41.3812,4.7639,37.9364,2.0785,41.2971,62185.3151,1015.1462
Mon,052330,2330,2205,148.1472,CVG,PHL,FCO,FCO,7.3466,88.4073,7402.5998,60.2736,81897.4494,75880.7907,-84.6678,39.0488,-75.2411,39.8719,-73.2051,41.836,10.0335,42.7531,12.2508,41.8045,12.2508,41.8045,77948.7074,1011.4797
Mon,052123,2123,2015,84.9969,IAD,PHL,FRA,FRA,8.1972,90.7735,6444.6361,2.1828,101991.2357,93630.8325,-77.4558,38.9445,-75.2411,39.8719,-72.708,41.4604,5.8161,50.7815,8.5431,50.0264,8.5431,50.0264,96361.4104,1551.1713
Mon,052250,2250,0040,1345.5984,IAD,PHL,LHR,LGW,8.3039,90.1399,5812.1251,3.7061,77009.0747,70614.2813,-77.4558,38.9445,-75.2411,39.8719,-73.0581,41.2062,-3.434,52.0368,-0.46139,51.4775,-0.19028,51.1481,73106.9345,1226.9258
Mon,050120,0120,2215,1241.5246,BWI,PHL,LHR,LHR,8.4985,90.2362,5761.6021,0.43538,69236.8998,63352.7937,-76.6683,39.1754,-75.2411,39.8719,-72.8276,41.3416,-3.6528,52.0745,-0.46139,51.4775,-0.46139,51.4775,65646.195,986.2848
Mon,050105,0105,0035,30,PHL,PHL,DUB,MAN,8.572,89.1972,5383.9371,3.311,37074.5031,33896.4768,-75.2411,39.8719,-75.2411,39.8719,-73.0962,41.2419,-9.448,53.8008,-6.2701,53.4213,-2.275,53.3537,35267.5032,585.563
Mon,050015,0015,0035,32.2625,EWR,PHL,MUC,MUC,8.1601,91.5932,6567.1577,0.19929,79432.4616,72950.7309,-74.1687,40.6925,-75.2411,39.8719,-71.5508,42.2307,9.2128,49.1997,11.7861,48.3538,11.7861,48.3538,74820.6587,1211.8361
Mon,050105,0105,2025,1174.7155,JFK,PHL,GVA,MXP,8.8091,91.8095,6469.3186,5.8178,95298.2698,86903.3832,-73.7789,40.6398,-75.2411,39.8719,-71.4874,41.8325,6.2205,47.0092,8.5431,46.2381,8.7281,45.6306,90328.8903,1457.4122
Mon,052255,2255,2225,17.2516,JFK,PHL,VCE,VCE,8.7057,92.0873,6743.5269,0.036002,68651.7802,62675.193,-73.7789,40.6398,-75.2411,39.8719,-71.36,41.9285,9.9504,46.3989,12.3519,45.5053,12.3519,45.5053,64887.7603,1024.8605
Mon,052245,2245,2220,13.8927,EWR,PHL,ZRH,ZRH,8.8464,91.4248,6396.2974,0.39372,67374.8487,61414.5823,-74.1687,40.6925,-75.2411,39.8719,-71.7233,42.029,5.731,48.3517,8.5492,47.4647,8.5492,47.4647,63959.4332,1050.6106
Mon,050220,0220,0225,79.6909,DEN,PHX,FRA,LHR,8.4807,87.7175,8037.2636,19.9635,135744.3206,124232.2149,-104.6732,39.8617,-112.0116,33.4343,-102.606,41.6121,-3.1967,51.9616,-0.46139,50.0264,-0.46139,51.4775,126829.6947,2060.7749
Mon,052355,2355,2155,137.1385,CLT,RDU,LGW,LHR,7.8665,90.9402,6331.0596,8.1716,70555.5308,65005.2701,-80.9431,35.214,-78.7875,35.8776,-76.7226,37.3671,-3.4104,51.9826,-0.19028,51.1481,-0.46139,51.4775,66856.9587,843.6267
Mon,052300,2300,2325,60.7339,LAS,SAN,LGW,LGW,9.2275,92.4661,8640.0962,2.9697,127872.1237,116072.6973,-115.1522,36.0801,-117.1897,32.7336,-113.5975,37.7674,-2.534,52.3654,-0.19028,51.1481,-0.19028,51.1481,119221.9933,1704.4438
Mon,050145,0145,1955,1090.4147,SEA,SEA,AMS,CDG,8.9712,90.7114,7887.4505,4.5429,123022.7481,111986.0986,-122.3093,47.449,-122.3093,47.449,-120.1711,49.4963,-2.3072,53.6889,-0.46139,52.3086,4.7639,49.0128,114840.4839,1319.4977
Mon,052305,2305,2105,137.6861,PDX,SEA,AMS,CPH,8.6643,89.6547,7751.3116,16.6465,92388.3705,84383.5535,-122.5975,45.5887,-122.3093,47.449,-120.3771,49.585,0.23676,57.2542,4.7639,52.3086,2.55,55.6179,87056.7597,1066.9423
Mon,050145,0145,2125,1178.3858,SEA,SEA,FRA,LHR,8.3455,92.2582,8214.266,19.7496,91610.5246,83965.1391,-122.3093,47.449,-122.3093,47.449,-120.4123,49.6022,7.7012,53.3425,12.656,50.0264,8.5431,51.4775,85812.501,945.3383
Mon,050325,0325,2350,1204.7328,LAX,SFO,LHR,AMS,8.4239,90.747,8720.978,134.2457,145009.0306,132793.6171,-118.4081,33.9425,-122.3749,37.619,-117.8978,40.0594,-2.8282,53.3466,-0.46139,51.4775,-0.46139,52.3086,136192.8477,1795.4135
Mon,052315,2315,2135,112.4868,LAX,SFO,DUB,CDG,7.7873,87.8263,8509.8235,186.8245,100587.5212,92754.4283,-118.4081,33.9425,-122.3749,37.619,-116.9248,39.904,-10.0342,53.9291,-6.2701,53.4213,-6.2701,49.0128,95585.526,1165.1172
Mon,050340,0340,2210,1087.1181,LAX,SFO,MUC,DUB,8.2653,87.724,9216.7068,126.7304,150366.9026,137938.5882,-118.4081,33.9425,-122.3749,37.619,-118.4318,40.0874,2.7253,54.7285,11.7861,48.3538,4.7639,53.4213,141453.0071,1755.2296
Mon,050615,0615,2230,954.9905,LAX,SFO,CDG,FRA,8.5076,90.9713,9058.5303,137.1166,150869.6041,138034.2429,-118.4081,33.9425,-122.3749,37.619,-117.8694,40.0546,0.3274,51.1077,2.55,49.0128,2.55,50.0264,141469.6003,1784.214
Mon,052005,2005,0430,867.7409,PDX,SFO,FRA,LHR,7.9101,87.8521,8828.5004,117.9995,118593.3045,109212.5146,-122.5975,45.5887,-122.3749,37.619,-119.0402,47.6582,7.877,52.9454,8.5431,50.0264,11.7861,51.4775,112188.8715,1883.3635
Mon,050215,0215,2051,1093.8756,LAX,SFO,ZRH,MUC,8.2484,91.5533,9483.6689,136.752,156016.7239,143147.864,-118.4081,33.9425,-122.3749,37.619,-118.2544,40.0724,6.5776,49.5621,8.5492,47.4647,8.5431,48.3538,146191.5978,1787.5182
Mon,050025,0025,2215,1310,MEM,MEM,AMS,DUS,8.87,92.1992,7383.2524,1.8146,89419.4667,81487.9914,-89.9767,35.0424,-89.9767,35.0424,-87.892,36.8774,1.9347,53.1172,4.7639,52.3086,6.7668,51.2895,83559.7866,1011.4505
