day,date,TA,TB,tdiff,Dept_A,Dept_B,Dest_A,Dest_B,FB_pc,cruise_pc,Distance,dev,FB_solo,FB_form,lon1,lat1,lon2,lat2,lon3,lat3,lon4,lat4,lon5,lat5,lon6,lat6,Exp,SD
Mon,022120,2120,2350,150.3768,MIA,MIA,AMS,LHR,8.7969,89.3865,7406.2654,1.1218,115098.7916,104973.6491,-80.2906,25.7933,-80.2906,25.7933,-78.4058,27.6278,-3.34,52.5507,-0.46139,52.3086,8.5492,51.4775,108195.1683,1581.0048
Mon,022140,2140,2015,83.9703,MIA,MIA,FCO,MAD,8.8477,89.1009,7978.9705,7.1584,132366.5431,120655.1301,-80.2906,25.7933,-80.2906,25.7933,-78.185,27.1954,0.24428,42.2582,2.55,41.8045,12.2508,40.4936,124396.452,1814.9931
Mon,020005,0005,1930,1164.539,MIA,MIA,CDG,ZRH,8.7498,92.7003,7768.3394,22.4116,123065.4217,112297.4391,-80.2906,25.7933,-80.2906,25.7933,-78.3049,27.5442,3.9232,48.6532,6.7668,49.0128,8.5431,47.4647,115561.1779,1524.1125
Mon,022015,2015,0250,1045,MSP,MSP,AMS,CDG,7.9687,87.0934,6695.8929,111.099,80324.5973,73923.7585,-93.2218,44.882,-93.2218,44.882,-90.5638,46.5466,-4.5898,53.1006,4.7639,52.3086,-0.46139,49.0128,76344.2404,1081.5767
Mon,020115,0115,0020,8.7361,DTW,MSP,LGW,LHR,4.9869,68.5444,5676.1641,194.8939,38433.4404,36516.8053,-83.3534,42.2124,-93.2218,44.882,-79.6094,46.2216,-25.6198,51.9352,-0.19028,51.1481,-22.6056,51.4775,37568.1652,537.5512
Mon,022040,2040,2125,46.9422,MSP,ORD,KEF,ARN,6.5314,79.8784,6427.5311,114.6867,76435.8857,71443.5719,-93.2218,44.882,-87.9048,41.9786,-86.5718,47.6077,-1.4753,64.7321,2.55,63.985,17.9186,59.6519,73707.7076,1118.6968
Mon,022314,2314,2130,102.9811,ORD,ORD,BRU,CDG,8.7654,92.0482,6754.8025,32.9356,81075.9739,73969.3747,-87.9048,41.9786,-87.9048,41.9786,-85.5302,43.5529,1.5222,51.2085,4.7639,50.9014,4.4844,49.0128,76687.4981,1388.4812
Mon,022230,2230,2025,124.0741,ORD,ORD,CPH,FRA,7.4212,84.5768,6754.8947,15.0695,79179.8604,73303.7308,-87.9048,41.9786,-87.9048,41.9786,-84.8817,44.3021,-0.90705,56.5506,2.55,55.6179,12.2508,50.0264,75595.3112,1150.4058
Mon,020020,0020,2240,1340,ORD,ORD,AMS,LHR,8.2643,93.1393,6327.0624,9.9442,64331.0131,59014.5148,-87.9048,41.9786,-87.9048,41.9786,-85.6484,43.4676,-2.7268,52.7698,-0.46139,52.3086,-0.46139,51.4775,60888.1327,1088.2382
Mon,022115,2115,2145,29.1274,ORD,ORD,FCO,MAD,7.1615,85.9335,7135.456,145.8768,83102.8399,77151.3889,-87.9048,41.9786,-87.9048,41.9786,-84.1082,43.5586,-5.5661,42.4767,6.7668,41.8045,-3.5668,40.4936,79288.2553,1483.6058
